HosNum1,HosNum2,Distance
CB029,CB090,189.4793076
CB029,CB091,224.9091088
CB029,CB092,152.542422
CB029,CB093,146.7507324
CB029,CB094,76.43766021
CB029,CB095,355.425175
CB029,CB096,286.9607681
CB029,CB097,142.977455
CB029,CB098,268.2044031
CB029,CB099,211.9958597
CB029,CB100,192.5526263
CB029,CB101,123.9172089
CB029,CB102,67.38739667
CB029,CB103,44.51981951
CB029,CB104,174.7560689
CB029,CB105,179.3697507
CB029,CB106,182.1067494
CB029,CB107,290.7102044
CB029,CB108,72.27112484
CB029,CB109,112.4274
CB029,CB110,100.3462358
CB029,CB111,84.15875019
CB029,CB112,312.6611133
CB029,CB113,46.48276275
CB029,CB114,141.1063337
CB029,CB115,224.2328901
CB029,CB116,172.6529326
CB029,CB117,86.95658978
CB029,CB118,118.8856522
CB029,CB119,116.1476276
CB029,CB120,158.5106295
CB029,CB121,188.0657392
CB030,CB001,275.6066132
CB030,CB002,299.2326887
CB030,CB003,218.7858781
CB030,CB004,206.5431019
CB030,CB005,245.4439712
CB030,CB006,236.108618
CB030,CB007,204.4743007
CB030,CB008,23.70893932
CB030,CB009,144.8685494
CB030,CB010,156.9842012
CB030,CB011,171.7145733
CB030,CB012,117.6669494
CB030,CB013,187.6008251
CB030,CB014,186.0324771
CB030,CB015,137.0510658
CB030,CB016,140.340938
CB030,CB017,185.3941701
CB030,CB018,144.3752487
CB030,CB019,246.2614344
CB030,CB020,220.8817949
CB030,CB021,151.1611471
CB030,CB022,127.7245277
CB030,CB023,120.3753536
CB030,CB024,120.1513156
CB030,CB025,76.86723178
CB030,CB026,40.29527389
CB030,CB027,41.76111558
CB030,CB028,82.60224655
CB030,CB029,21.26636662
CB030,CB030,0
CB030,CB031,46.28208112
CB030,CB032,69.39505987
CB030,CB033,83.47335556
CB030,CB034,169.1123815
CB030,CB035,192.8016153
CB030,CB036,117.4928474
CB030,CB037,176.9300257
CB030,CB038,151.527878
CB030,CB039,101.5655631
CB030,CB040,62.90453379
CB030,CB041,151.8339424
CB030,CB042,114.1164772
CB030,CB043,141.5058401
CB030,CB044,199.9617254
CB030,CB045,182.9078304
CB030,CB046,48.8625681
CB030,CB047,82.9351242
CB030,CB048,177.1069663
CB030,CB049,108.2919493
CB030,CB050,178.9144564
CB030,CB051,194.9514756
CB030,CB052,195.6279285
CB030,CB053,132.7418762
CB030,CB054,210.453626
CB030,CB055,87.99520123
CB030,CB056,137.0869421
CB030,CB057,129.8882325
CB030,CB058,159.5619095
CB030,CB059,193.2240155
CB030,CB060,202.5472749
CB030,CB061,222.3245871
CB030,CB062,132.5337715
CB030,CB063,216.4331219
CB030,CB064,247.8115107
CB030,CB065,168.1007713
CB030,CB066,169.1525396
CB030,CB067,242.3156813
CB030,CB068,257.5872315
CB030,CB069,311.3099157
CB030,CB070,227.9214336
CB030,CB071,289.2270958
CB030,CB072,320.0899252
CB030,CB073,309.1020358
CB030,CB074,299.0537789
CB030,CB075,236.7412739
CB030,CB076,268.2537473
CB030,CB077,285.39015
CB030,CB078,29.99800764
CB030,CB079,255.8380282
CB030,CB080,280.2644738
CB030,CB081,308.6728282
CB030,CB082,319.7035376
CB030,CB083,382.3162023
CB030,CB084,228.8866936
CB030,CB085,209.554785
CB030,CB086,297.7316166
CB030,CB087,106.907425
CB030,CB088,261.6927791
CB030,CB089,207.5862165
CB030,CB090,173.1627134
CB030,CB091,245.8793247
CB030,CB092,148.9093127
CB030,CB093,146.1261358
CB030,CB094,87.96640839
CB030,CB095,363.0963634
CB030,CB096,301.0001684
CB030,CB097,161.9561847
CB030,CB098,280.9397096
CB030,CB099,222.0830275
CB030,CB100,213.6298314
CB030,CB101,143.9846183
CB030,CB102,86.45680066
CB030,CB103,38.01892483
CB030,CB104,192.7633249
CB030,CB105,194.8356385
CB030,CB106,203.274913
CB030,CB107,291.2604525
CB030,CB108,58.78604213
CB030,CB109,121.6204673
CB030,CB110,112.8090195
CB030,CB111,84.94684867
CB030,CB112,328.0315707
CB030,CB113,67.40834501
CB030,CB114,161.8802095
CB030,CB115,240.1856273
CB030,CB116,192.3067007
CB030,CB117,99.8080162
CB030,CB118,124.2135224
CB030,CB119,137.4075452
CB030,CB120,174.7270476
CB030,CB121,174.8059502
CB031,CB001,313.7852181
CB031,CB002,339.7910885
CB031,CB003,263.4069239
CB031,CB004,247.7727555
CB031,CB005,289.6083368
CB031,CB006,277.5123959
CB031,CB007,248.6860207
CB031,CB008,61.6608448
CB031,CB009,180.7159569
CB031,CB010,191.784984
CB031,CB011,127.9875482
CB031,CB012,162.0195334
CB031,CB013,231.5358323
CB031,CB014,226.7896872
CB031,CB015,173.1936026
CB031,CB016,183.8157678
CB031,CB017,230.6156295
CB031,CB018,188.8877089
CB031,CB019,288.8648387
CB031,CB020,255.3808241
CB031,CB021,194.7599546
CB031,CB022,155.5648224
CB031,CB023,143.447109
CB031,CB024,139.9646052
CB031,CB025,96.27854665
CB031,CB026,15.12191924
CB031,CB027,57.72045618
CB031,CB028,82.04841721
CB031,CB029,48.39423102
CB031,CB030,46.28208112
CB031,CB031,0
CB031,CB032,29.62040652
CB031,CB033,51.34409612
CB031,CB034,123.1027764
CB031,CB035,151.942811
CB031,CB036,72.58179872
CB031,CB037,133.7598967
CB031,CB038,110.6555865
CB031,CB039,62.11320167
CB031,CB040,98.03799779
CB031,CB041,189.4750766
CB031,CB042,93.59529719
CB031,CB043,115.7357837
CB031,CB044,155.3261114
CB031,CB045,136.7246775
CB031,CB046,32.8327268
CB031,CB047,49.17712242
CB031,CB048,207.06552
CB031,CB049,108.5955499
CB031,CB050,153.2974748
CB031,CB051,166.0248815
CB031,CB052,179.905689
CB031,CB053,126.3823804
CB031,CB054,186.7449054
CB031,CB055,93.84447616
CB031,CB056,116.6567783
CB031,CB057,137.7547143
CB031,CB058,175.9142787
CB031,CB059,181.6465807
CB031,CB060,201.3603362
CB031,CB061,219.0874196
CB031,CB062,128.2286533
CB031,CB063,203.8854846
CB031,CB064,245.7264814
CB031,CB065,151.8975205
CB031,CB066,164.88021
CB031,CB067,247.9533951
CB031,CB068,278.0981552
CB031,CB069,329.7007934
CB031,CB070,250.3513446
CB031,CB071,317.4877801
CB031,CB072,341.3529085
CB031,CB073,335.1099828
CB031,CB074,322.1888813
CB031,CB075,252.6967611
CB031,CB076,283.5810215
CB031,CB077,317.134598
CB031,CB078,40.10773202
CB031,CB079,283.7632033
CB031,CB080,307.2296784
CB031,CB081,338.011118
CB031,CB082,355.6025197
CB031,CB083,423.5279367
CB031,CB084,259.4114484
CB031,CB085,234.2395428
CB031,CB086,286.8114057
CB031,CB087,148.6635301
CB031,CB088,286.1303096
CB031,CB089,184.1635805
CB031,CB090,210.4964668
CB031,CB091,236.9151414
CB031,CB092,104.3837642
CB031,CB093,100.0892685
CB031,CB094,124.5518936
CB031,CB095,403.8118366
CB031,CB096,332.5240174
CB031,CB097,181.4695892
CB031,CB098,314.9027463
CB031,CB099,260.0670061
CB031,CB100,218.5027698
CB031,CB101,131.1115961
CB031,CB102,74.67666468
CB031,CB103,84.24017759
CB031,CB104,215.1441674
CB031,CB105,163.0715017
CB031,CB106,198.4081406
CB031,CB107,336.8161661
CB031,CB108,37.07750274
CB031,CB109,160.7933514
CB031,CB110,78.18300507
CB031,CB111,38.72440178
CB031,CB112,356.6322731
CB031,CB113,82.52730852
CB031,CB114,153.288041
CB031,CB115,267.8064394
CB031,CB116,208.2907879
CB031,CB117,134.5133723
CB031,CB118,79.51444277
CB031,CB119,138.2302394
CB031,CB120,202.2707883
CB031,CB121,216.5976973
CB032,CB001,319.748515
CB032,CB002,348.181187
CB032,CB003,278.0800102
CB032,CB004,257.7318231
CB032,CB005,303.2976023
CB032,CB006,287.3843827
CB032,CB007,262.7495044
CB032,CB008,77.57098393
CB032,CB009,186.455645
CB032,CB010,196.332164
CB032,CB011,102.4218182
CB032,CB012,177.3792001
CB032,CB013,245.3049992
CB032,CB014,236.4619907
CB032,CB015,179.4016029
CB032,CB016,197.5100483
CB032,CB017,246.734156
CB032,CB018,204.0863997
CB032,CB019,300.1937462
CB032,CB020,258.4822186
CB032,CB021,208.4621218
CB032,CB022,155.8414562
CB032,CB023,140.9471873
CB032,CB024,135.4617894
CB032,CB025,95.20952976
CB032,CB026,29.10118085
CB032,CB027,62.63457298
CB032,CB028,70.23840317
CB032,CB029,62.97542044
CB032,CB030,69.39505987
CB032,CB031,29.62040652
CB032,CB032,0
CB032,CB033,68.08159927
CB032,CB034,109.5085785
CB032,CB035,123.9561917
CB032,CB036,66.79122328
CB032,CB037,107.5406874
CB032,CB038,82.56859619
CB032,CB039,33.00079054
CB032,CB040,126.5041069
CB032,CB041,196.6215333
CB032,CB042,68.45996076
CB032,CB043,87.67589281
CB032,CB044,146.0693897
CB032,CB045,117.5465859
CB032,CB046,29.8517721
CB032,CB047,20.72699333
CB032,CB048,207.2971542
CB032,CB049,94.09803891
CB032,CB050,124.8039494
CB032,CB051,136.7763706
CB032,CB052,154.3443848
CB032,CB053,106.7973512
CB032,CB054,158.4893724
CB032,CB055,84.4072039
CB032,CB056,90.55936704
CB032,CB057,125.7828773
CB032,CB058,167.5276006
CB032,CB059,157.7692584
CB032,CB060,182.0555344
CB032,CB061,198.4342265
CB032,CB062,109.6792125
CB032,CB063,179.2617616
CB032,CB064,225.2573094
CB032,CB065,126.6374725
CB032,CB066,144.883597
CB032,CB067,231.461188
CB032,CB068,270.2128631
CB032,CB069,319.8309577
CB032,CB070,244.1950756
CB032,CB071,314.7101011
CB032,CB072,333.2854926
CB032,CB073,330.462211
CB032,CB074,315.5948829
CB032,CB075,242.2194264
CB032,CB076,272.2662909
CB032,CB077,317.1539185
CB032,CB078,69.50704785
CB032,CB079,281.1067728
CB032,CB080,303.5720948
CB032,CB081,335.8842267
CB032,CB082,358.9955084
CB032,CB083,432.2996678
CB032,CB084,259.1190823
CB032,CB085,229.9607928
CB032,CB086,262.0839512
CB032,CB087,161.0123466
CB032,CB088,280.8655727
CB032,CB089,156.0006914
CB032,CB090,239.0129641
CB032,CB091,213.3985963
CB032,CB092,97.28011506
CB032,CB093,87.16092492
CB032,CB094,133.0632228
CB032,CB095,412.0515851
CB032,CB096,332.2185127
CB032,CB097,174.9609794
CB032,CB098,316.8492702
CB032,CB099,266.3701229
CB032,CB100,202.0905352
CB032,CB101,107.9441785
CB032,CB102,56.7100854
CB032,CB103,105.4112543
CB032,CB104,209.6472642
CB032,CB105,133.5093235
CB032,CB106,177.3189971
CB032,CB107,353.1911862
CB032,CB108,62.74450629
CB032,CB109,170.1423138
CB032,CB110,48.61838038
CB032,CB111,27.34969961
CB032,CB112,353.7714687
CB032,CB113,80.74890996
CB032,CB114,131.4614639
CB032,CB115,265.1325641
CB032,CB116,198.717465
CB032,CB117,140.990386
CB032,CB118,55.93321022
CB032,CB119,122.0591201
CB032,CB120,200.7841816
CB032,CB121,243.4867434
CB033,CB001,358.9266386
CB033,CB002,382.6568769
CB033,CB003,299.863279
CB033,CB004,289.9189632
CB033,CB005,327.0246004
CB033,CB006,319.4213168
CB033,CB007,286.1659357
CB033,CB008,105.1664328
CB033,CB009,227.2529363
CB033,CB010,238.9581056
CB033,CB011,133.5490048
CB033,CB012,199.7821403
CB033,CB013,269.6666173
CB033,CB014,269.4835108
CB033,CB015,219.5226373
CB033,CB016,223.0166122
CB033,CB017,265.5932527
CB033,CB018,226.0760378
CB033,CB019,329.1168845
CB033,CB020,302.8980821
CB033,CB021,233.693306
CB033,CB022,205.2720473
CB033,CB023,194.1123292
CB033,CB024,191.0411421
CB033,CB025,147.0392171
CB033,CB026,66.42467898
CB033,CB027,107.8930206
CB033,CB028,132.72726
CB033,CB029,94.66302789
CB033,CB030,83.47335556
CB033,CB031,51.34409612
CB033,CB032,68.08159927
CB033,CB033,0
CB033,CB034,102.903634
CB033,CB035,164.1062765
CB033,CB036,51.05391257
CB033,CB037,140.7647588
CB033,CB038,126.5551509
CB033,CB039,89.60644569
CB033,CB040,107.9805239
CB033,CB041,234.8706223
CB033,CB042,136.3212578
CB033,CB043,152.6961905
CB033,CB044,124.5327572
CB033,CB045,125.7850934
CB033,CB046,83.77135779
CB033,CB047,87.90630305
CB033,CB048,256.3915384
CB033,CB049,158.787533
CB033,CB050,188.0618056
CB033,CB051,196.7070591
CB033,CB052,221.4776537
CB033,CB053,174.2688783
CB033,CB054,221.8806936
CB033,CB055,145.0199522
CB033,CB056,157.7717011
CB033,CB057,188.736693
CB033,CB058,227.2568563
CB033,CB059,225.6584671
CB033,CB060,249.621779
CB033,CB061,266.3748064
CB033,CB062,176.7584831
CB033,CB063,246.8389917
CB033,CB064,293.181787
CB033,CB065,194.0872173
CB033,CB066,212.5981995
CB033,CB067,297.8271455
CB033,CB068,329.3732207
CB033,CB069,381.0443853
CB033,CB070,301.4377952
CB033,CB071,367.5927443
CB033,CB072,392.6172813
CB033,CB073,385.7636939
CB033,CB074,373.2745177
CB033,CB075,304.0078317
CB033,CB076,334.8386011
CB033,CB077,366.0639257
CB033,CB078,57.96710263
CB033,CB079,333.9030411
CB033,CB080,357.6439327
CB033,CB081,387.8313706
CB033,CB082,402.4326862
CB033,CB083,465.5802073
CB033,CB084,308.6975422
CB033,CB085,284.977515
CB033,CB086,329.4448695
CB033,CB087,190.3316347
CB033,CB088,336.9998058
CB033,CB089,219.6520136
CB033,CB090,212.3738847
CB033,CB091,281.305994
CB033,CB092,75.93460888
CB033,CB093,82.59974364
CB033,CB094,170.3149173
CB033,CB095,446.4762604
CB033,CB096,381.5646648
CB033,CB097,232.6991765
CB033,CB098,362.8054124
CB033,CB099,305.32224
CB033,CB100,268.3675742
CB033,CB101,176.0150165
CB033,CB102,123.0420438
CB033,CB103,118.2365067
CB033,CB104,266.1757458
CB033,CB105,190.4616841
CB033,CB106,245.315882
CB033,CB107,369.9148351
CB033,CB108,25.75582723
CB033,CB109,204.9412714
CB033,CB110,109.8478158
CB033,CB111,50.73644789
CB033,CB112,406.6935969
CB033,CB113,133.5768889
CB033,CB114,199.5092458
CB033,CB115,317.9942207
CB033,CB116,259.626963
CB033,CB117,181.4016348
CB033,CB118,87.99831487
CB033,CB119,187.9765681
CB033,CB120,252.2966431
CB033,CB121,226.70558
CB034,CB001,428.7493285
CB034,CB002,457.647985
CB034,CB003,385.9357623
CB034,CB004,367.1858704
CB034,CB005,411.7208145
CB034,CB006,396.8598367
CB034,CB007,370.9350079
CB034,CB008,183.8407859
CB034,CB009,295.7074414
CB034,CB010,305.2402193
CB034,CB011,64.24791759
CB034,CB012,284.6324256
CB034,CB013,353.6178346
CB034,CB014,345.9308353
CB034,CB015,288.7564835
CB034,CB016,305.7689465
CB034,CB017,353.5506839
CB034,CB018,311.5038677
CB034,CB019,409.454549
CB034,CB020,366.4874358
CB034,CB021,316.7418287
CB034,CB022,263.2562617
CB034,CB023,246.9030877
CB034,CB024,240.0182203
CB034,CB025,203.2486482
CB034,CB026,133.2425028
CB034,CB027,172.0989933
CB034,CB028,172.5303166
CB034,CB029,169.6841321
CB034,CB030,169.1123815
CB034,CB031,123.1027764
CB034,CB032,109.5085785
CB034,CB033,102.903634
CB034,CB034,0
CB034,CB035,96.11283398
CB034,CB036,53.4393588
CB034,CB037,71.00814538
CB034,CB038,81.67378998
CB034,CB039,94.39198945
CB034,CB040,209.2053243
CB034,CB041,306.0669035
CB034,CB042,145.4542633
CB034,CB043,141.4079186
CB034,CB044,40.45567775
CB034,CB045,29.60716314
CB034,CB046,139.3404224
CB034,CB047,113.0519241
CB034,CB048,313.9913906
CB034,CB049,189.9588725
CB034,CB050,161.6654647
CB034,CB051,158.7117506
CB034,CB052,207.5411786
CB034,CB053,190.7299851
CB034,CB054,190.0789048
CB034,CB055,187.4707986
CB034,CB056,155.6811329
CB034,CB057,222.2549677
CB034,CB058,266.6148896
CB034,CB059,219.044927
CB034,CB060,257.5978147
CB034,CB061,268.104252
CB034,CB062,195.6535412
CB034,CB063,233.9785981
CB034,CB064,293.5045807
CB034,CB065,186.6411656
CB034,CB066,222.2044987
CB034,CB067,311.6908439
CB034,CB068,366.8929745
CB034,CB069,412.0452152
CB034,CB070,343.93719
CB034,CB071,417.527756
CB034,CB072,428.4787991
CB034,CB073,430.8318714
CB034,CB074,413.4216499
CB034,CB075,335.2814844
CB034,CB076,362.835087
CB034,CB077,422.7005476
CB034,CB078,153.2349435
CB034,CB079,384.4266574
CB034,CB080,405.5019482
CB034,CB081,439.2158891
CB034,CB082,466.7605403
CB034,CB083,541.7778721
CB034,CB084,364.8777581
CB034,CB085,332.2834207
CB034,CB086,308.3446021
CB034,CB087,269.7332944
CB034,CB088,381.1068614
CB034,CB089,189.0969179
CB034,CB090,315.2547516
CB034,CB091,269.9736735
CB034,CB092,29.74076912
CB034,CB093,23.01561657
CB034,CB094,242.5234265
CB034,CB095,521.4790323
CB034,CB096,437.3772335
CB034,CB097,276.1167599
CB034,CB098,423.8723657
CB034,CB099,375.5589055
CB034,CB100,284.2239161
CB034,CB101,180.8985448
CB034,CB102,153.9719653
CB034,CB103,207.1272267
CB034,CB104,311.0040143
CB034,CB105,146.4198311
CB034,CB106,247.4189425
CB034,CB107,459.8555012
CB034,CB108,124.6232829
CB034,CB109,279.5832306
CB034,CB110,106.7341309
CB034,CB111,85.52539468
CB034,CB112,456.1249197
CB034,CB113,188.9550162
CB034,CB114,204.8088648
CB034,CB115,368.6316653
CB034,CB116,294.8243194
CB034,CB117,250.4599841
CB034,CB118,62.50363084
CB034,CB119,211.5612868
CB034,CB120,306.2923169
CB034,CB121,329.0376307
CB035,CB001,404.484016
CB035,CB002,438.3399491
CB035,CB003,384.971902
CB035,CB004,355.2430444
CB035,CB005,407.4592388
CB035,CB006,383.4316527
CB035,CB007,368.8680457
CB035,CB008,196.467117
CB035,CB009,279.1075002
CB035,CB010,285.2974524
CB035,CB011,33.44269871
CB035,CB012,289.0842843
CB035,CB013,351.4239291
CB035,CB014,334.3748119
CB035,CB015,273.7553777
CB035,CB016,305.4635918
CB035,CB017,357.2540085
CB035,CB018,314.3925507
CB035,CB019,399.1870272
CB035,CB020,338.724524
CB035,CB021,315.9245795
CB035,CB022,239.4458802
CB035,CB023,220.3195056
CB035,CB024,210.8495474
CB035,CB025,188.5373979
CB035,CB026,152.7932731
CB035,CB027,173.7372785
CB035,CB028,151.1937298
CB035,CB029,182.4410196
CB035,CB030,192.8016153
CB035,CB031,151.942811
CB035,CB032,123.9561917
CB035,CB033,164.1062765
CB035,CB034,96.11283398
CB035,CB035,0
CB035,CB036,118.7467637
CB035,CB037,25.89816809
CB035,CB038,41.39089769
CB035,CB039,91.25474886
CB035,CB040,249.9699679
CB035,CB041,291.5321328
CB035,CB042,106.6446294
CB035,CB043,84.30675751
CB035,CB044,128.2308626
CB035,CB045,70.27839859
CB035,CB046,146.3507325
CB035,CB047,110.6862099
CB035,CB048,284.0756361
CB035,CB049,155.0322101
CB035,CB050,82.76467931
CB035,CB051,71.34290072
CB035,CB052,129.7760567
CB035,CB053,142.0389263
CB035,CB054,102.4454968
CB035,CB055,163.8137318
CB035,CB056,101.2591379
CB035,CB057,181.8307946
CB035,CB058,224.4093508
CB035,CB059,145.1088114
CB035,CB060,189.9623627
CB035,CB061,194.7824155
CB035,CB062,147.8894498
CB035,CB063,153.8229924
CB035,CB064,217.2283261
CB035,CB065,117.8108073
CB035,CB066,160.7391104
CB035,CB067,243.6748082
CB035,CB068,314.0791074
CB035,CB069,351.5055047
CB035,CB070,297.0434539
CB035,CB071,373.1260611
CB035,CB072,371.173569
CB035,CB073,381.3467966
CB035,CB074,360.3953844
CB035,CB075,279.2668235
CB035,CB076,302.3714824
CB035,CB077,384.5558961
CB035,CB078,191.7443281
CB035,CB079,342.3345512
CB035,CB080,359.7571903
CB035,CB081,395.1956277
CB035,CB082,434.7222902
CB035,CB083,521.1991842
CB035,CB084,329.5333329
CB035,CB085,290.7124894
CB035,CB086,219.2967712
CB035,CB087,268.7266383
CB035,CB088,333.2564646
CB035,CB089,102.3434409
CB035,CB090,362.4365711
CB035,CB091,187.8680967
CB035,CB092,118.169393
CB035,CB093,97.31106987
CB035,CB094,236.7611684
CB035,CB095,499.973374
CB035,CB096,397.7357669
CB035,CB097,236.4656483
CB035,CB098,390.2093164
CB035,CB099,354.6154793
CB035,CB100,219.9840384
CB035,CB101,124.408019
CB035,CB102,131.7863798
CB035,CB103,226.8133719
CB035,CB104,268.9545121
CB035,CB105,56.97353846
CB035,CB106,176.4609494
CB035,CB107,461.9585199
CB035,CB108,174.8713987
CB035,CB109,271.7578615
CB035,CB110,82.87859024
CB035,CB111,118.9708736
CB035,CB112,409.5725928
CB035,CB113,177.1293625
CB035,CB114,142.9279657
CB035,CB115,327.6123293
CB035,CB116,245.6305466
CB035,CB117,240.0662267
CB035,CB118,76.58348182
CB035,CB119,164.3192849
CB035,CB120,273.4927254
CB035,CB121,367.3905288
CB036,CB001,384.5904987
CB036,CB002,411.637611
CB036,CB003,335.8589705
CB036,CB004,319.9810292
CB036,CB005,362.1584223
CB036,CB006,349.7294094
CB036,CB007,321.2217776
CB036,CB008,134.229986
CB036,CB009,251.1652384
CB036,CB010,261.6071488
CB036,CB011,86.29078035
CB036,CB012,234.4916191
CB036,CB013,304.1002243
CB036,CB014,298.899997
CB036,CB015,243.8551367
CB036,CB016,256.395953
CB036,CB017,302.8009487
CB036,CB018,261.3401764
CB036,CB019,361.3524482
CB036,CB020,324.4161739
CB036,CB021,267.3379004
CB036,CB022,222.2830295
CB036,CB023,207.7062024
CB036,CB024,202.2361526
CB036,CB025,161.6308226
CB036,CB026,84.74286721
CB036,CB027,126.5208256
CB036,CB028,136.3077048
CB036,CB029,120.6952896
CB036,CB030,117.4928474
CB036,CB031,72.58179872
CB036,CB032,66.79122328
CB036,CB033,51.05391257
CB036,CB034,53.4393588
CB036,CB035,118.7467637
CB036,CB036,0
CB036,CB037,93.82875322
CB036,CB038,86.08975808
CB036,CB039,67.17777619
CB036,CB040,155.8271821
CB036,CB041,260.6217972
CB036,CB042,122.0863227
CB036,CB043,129.0204055
CB036,CB044,82.74805167
CB036,CB045,74.7388849
CB036,CB046,94.84236079
CB036,CB047,78.17953059
CB036,CB048,273.8502442
CB036,CB049,158.3517299
CB036,CB050,159.2624302
CB036,CB051,163.3019907
CB036,CB052,199.5605535
CB036,CB053,166.1389109
CB036,CB054,191.9062359
CB036,CB055,150.8126178
CB036,CB056,139.0028933
CB036,CB057,190.7075031
CB036,CB058,233.4986396
CB036,CB059,207.3736608
CB036,CB060,239.2246861
CB036,CB061,253.1477581
CB036,CB062,170.0659215
CB036,CB063,226.0920493
CB036,CB064,279.7182046
CB036,CB065,174.3676493
CB036,CB066,202.1294559
CB036,CB067,291.3077695
CB036,CB068,335.9432698
CB036,CB069,384.4859287
CB036,CB070,310.5255362
CB036,CB071,381.4775542
CB036,CB072,398.7869524
CB036,CB073,396.999285
CB036,CB074,381.6708031
CB036,CB075,306.8593872
CB036,CB076,336.2484854
CB036,CB077,383.8281121
CB036,CB078,99.937485
CB036,CB079,347.8875697
CB036,CB080,370.2720779
CB036,CB081,402.6725688
CB036,CB082,424.9388121
CB036,CB083,495.5446868
CB036,CB084,325.7979027
CB036,CB085,296.6469873
CB036,CB086,306.2819579
CB036,CB087,221.1535575
CB036,CB088,347.3349841
CB036,CB089,190.1510262
CB036,CB090,262.9459422
CB036,CB091,261.9805895
CB036,CB092,31.84814872
CB036,CB093,31.79429107
CB036,CB094,195.9917087
CB036,CB095,475.6489507
CB036,CB096,398.9344433
CB036,CB097,241.3935139
CB036,CB098,383.1728359
CB036,CB099,330.9715981
CB036,CB100,262.4248071
CB036,CB101,161.7728821
CB036,CB102,120.5515939
CB036,CB103,155.3240816
CB036,CB104,276.1859913
CB036,CB105,154.3925555
CB036,CB106,231.8398998
CB036,CB107,408.7532979
CB036,CB108,71.29319423
CB036,CB109,232.6727247
CB036,CB110,86.28414634
CB036,CB111,39.52462894
CB036,CB112,420.5234759
CB036,CB113,147.1779815
CB036,CB114,186.3934709
CB036,CB115,331.915986
CB036,CB116,264.05305
CB036,CB117,205.1382538
CB036,CB118,48.38592029
CB036,CB119,184.2869019
CB036,CB120,267.5329485
CB036,CB121,275.8189211
CB037,CB001,403.4779693
CB037,CB002,436.0825048
CB037,CB003,377.4354943
CB037,CB004,350.465132
CB037,CB005,400.9232543
CB037,CB006,379.2462313
CB037,CB007,361.5203133
CB037,CB008,183.2458702
CB037,CB009,274.9578741
CB037,CB010,282.1698389
CB037,CB011,7.625566172
CB037,CB012,279.3697468
CB037,CB013,343.9890034
CB037,CB014,329.3351144
CB037,CB015,269.0928276
CB037,CB016,297.1474147
CB037,CB017,348.3237266
CB037,CB018,305.3297949
CB037,CB019,394.2242979
CB037,CB020,338.3403528
CB037,CB021,307.8400789
CB037,CB022,236.880906
CB037,CB023,218.2862649
CB037,CB024,209.4413077
CB037,CB025,182.3491542
CB037,CB026,136.6353094
CB037,CB027,162.6594033
CB037,CB028,145.8407223
CB037,CB029,168.8330782
CB037,CB030,176.9300257
CB037,CB031,133.7598967
CB037,CB032,107.5406874
CB037,CB033,140.7647588
CB037,CB034,71.00814538
CB037,CB035,25.89816809
CB037,CB036,93.82875322
CB037,CB037,0
CB037,CB038,29.58463646
CB037,CB039,76.49217683
CB037,CB040,231.4533841
CB037,CB041,286.9332795
CB037,CB042,104.9888851
CB037,CB043,88.55700758
CB037,CB044,105.3064236
CB037,CB045,47.34190508
CB037,CB046,132.9004261
CB037,CB047,97.59525557
CB037,CB048,283.8730968
CB037,CB049,154.1416938
CB037,CB050,97.29359079
CB037,CB051,90.25250006
CB037,CB052,144.7423088
CB037,CB053,145.5318117
CB037,CB054,121.9208726
CB037,CB055,159.5996413
CB037,CB056,105.3607924
CB037,CB057,183.4580166
CB037,CB058,227.3584398
CB037,CB059,158.6174997
CB037,CB060,201.493061
CB037,CB061,208.6086808
CB037,CB062,151.2184382
CB037,CB063,170.1579167
CB037,CB064,232.4199924
CB037,CB065,128.5876955
CB037,CB066,169.4614859
CB037,CB067,255.837092
CB037,CB068,321.3696977
CB037,CB069,361.5997862
CB037,CB070,302.2694641
CB037,CB071,378.0268522
CB037,CB072,380.2562603
CB037,CB073,387.9062447
CB037,CB074,368.0094571
CB037,CB075,287.4010654
CB037,CB076,312.1925726
CB037,CB077,387.5713261
CB037,CB078,172.7590915
CB037,CB079,346.3370265
CB037,CB080,365.0136854
CB037,CB081,400.082348
CB037,CB082,436.1316643
CB037,CB083,519.6129833
CB037,CB084,331.3607696
CB037,CB085,294.1774652
CB037,CB086,240.0779126
CB037,CB087,260.1915918
CB037,CB088,339.0375971
CB037,CB089,121.3429808
CB037,CB090,343.486008
CB037,CB091,205.3332929
CB037,CB092,92.28167089
CB037,CB093,71.42450968
CB037,CB094,229.0412553
CB037,CB095,498.5793389
CB037,CB096,401.2751107
CB037,CB097,238.7484992
CB037,CB098,391.8951155
CB037,CB099,352.3602076
CB037,CB100,230.5433622
CB037,CB101,130.2943913
CB037,CB102,125.8744468
CB037,CB103,212.5293835
CB037,CB104,272.3735148
CB037,CB105,76.92191219
CB037,CB106,189.1474454
CB037,CB107,454.0094436
CB037,CB108,153.4035081
CB037,CB109,265.0845068
CB037,CB110,73.70706159
CB037,CB111,98.31377135
CB037,CB112,415.3183506
CB037,CB113,169.8153254
CB037,CB114,151.4480901
CB037,CB115,331.1831687
CB037,CB116,251.1538991
CB037,CB117,233.6651914
CB037,CB118,55.16723561
CB037,CB119,167.8881598
CB037,CB120,274.0586683
CB037,CB121,350.3176487
CB038,CB001,374.0610366
CB038,CB002,406.5401515
CB038,CB003,348.226874
CB038,CB004,320.9063363
CB038,CB005,371.5482375
CB038,CB006,349.6676064
